id,IP,account,group,id,port,ret,switchIP,time,url,vlan
1003910,192.168.93.37,xiaojiawei@qq.com,大一,3911,55732,0.3239,192.168.230.21,2023/04/21 18:02,http://www.16.net,700
1003911,192.168.148.52,xiaojiawei@qq.com,大二,3912,36649,0.0761,192.168.184.252,2023/04/21 16:05,http://79.net,700
1003912,192.168.237.193,xiaojiawei@qq.com,大四,3913,36817,0.085,192.168.15.106,2023/04/21 17:38,http://60.cn,700
1003913,192.168.109.145,xiaojiawei@qq.com,大二,3914,39287,0.3872,192.168.160.136,2023/04/21 16:07,http://79.cn,700
1003914,192.168.19.194,xiaojiawei@qq.com,大一,3915,52822,0.558,192.168.150.74,2023/04/21 18:44,http://www.3.cn,700
1003915,192.168.217.158,xiaojiawei@qq.com,大二,3916,48647,0.8296,192.168.118.74,2023/04/21 18:34,http://www.26.org,700
1003916,192.168.36.246,xiaojiawei@qq.com,大二,3917,29560,0.0111,192.168.73.179,2023/04/21 18:44,http://www.83.cn,700
1003917,192.168.124.18,xiaojiawei@qq.com,大二,3918,23006,0.0667,192.168.49.57,2023/04/21 17:13,http://89.cn,700
1003918,192.168.119.254,xiaojiawei@qq.com,大四,3919,38431,0.8665,192.168.139.65,2023/04/21 17:31,https://www.49.cn,700
1003919,192.168.98.222,xiaojiawei@qq.com,大三,3920,14804,0.1231,192.168.141.162,2023/04/21 18:09,https://www.74.org,700
1003920,192.168.239.154,xiaojiawei@qq.com,大二,3921,56599,0.2843,192.168.141.23,2023/04/21 17:02,http://68.cn,700
1003921,192.168.76.195,xiaojiawei@qq.com,大一,3922,41803,0.113,192.168.32.196,2023/04/21 17:38,https://36.net,700
1003922,192.168.145.13,xiaojiawei@qq.com,大三,3923,27688,0.631,192.168.27.146,2023/04/21 17:22,https://www.75.cn,700
1003923,192.168.100.195,xiaojiawei@qq.com,大二,3924,24187,0.4623,192.168.200.22,2023/04/21 17:00,http://www.84.net,700
1003924,192.168.62.68,xiaojiawei@qq.com,大三,3925,60262,0.87,192.168.194.24,2023/04/21 18:38,https://34.cn,700
1003925,192.168.219.189,xiaojiawei@qq.com,大三,3926,53900,0.1897,192.168.102.119,2023/04/21 18:19,http://81.org,700
1003926,192.168.17.64,xiaojiawei@qq.com,大三,3927,49356,0.4106,192.168.197.192,2023/04/21 17:17,http://51.cn,700
1003927,192.168.110.88,xiaojiawei@qq.com,大三,3928,35162,0.0107,192.168.108.103,2023/04/21 16:48,https://8.com,700
1003928,192.168.107.76,xiaojiawei@qq.com,大二,3929,63241,0.9286,192.168.211.180,2023/04/21 17:22,http://www.27.cn,700
1003929,192.168.122.213,xiaojiawei@qq.com,大四,3930,46589,0.7941,192.168.133.128,2023/04/21 17:14,http://13.net,700
1003930,192.168.205.110,xiaojiawei@qq.com,大四,3931,12609,0.435,192.168.211.255,2023/04/21 17:45,http://www.63.com,700
1003931,192.168.19.49,xiaojiawei@qq.com,大三,3932,29542,0.7281,192.168.190.51,2023/04/21 17:23,https://87.org,700
1003932,192.168.3.145,xiaojiawei@qq.com,大二,3933,62173,0.047,192.168.143.197,2023/04/21 17:16,http://81.cn,700
1003933,192.168.103.16,xiaojiawei@qq.com,大三,3934,30045,0.8276,192.168.104.106,2023/04/21 17:09,http://66.cn,700
1003934,192.168.101.112,xiaojiawei@qq.com,大二,3935,28162,0.9552,192.168.163.82,2023/04/21 17:43,http://16.org,700
1003935,192.168.55.221,xiaojiawei@qq.com,大三,3936,35283,0.8838,192.168.202.70,2023/04/21 16:36,https://www.33.com,700
1003936,192.168.74.94,xiaojiawei@qq.com,大四,3937,32237,0.0601,192.168.233.248,2023/04/21 17:48,https://www.64.cn,700
1003937,192.168.49.144,xiaojiawei@qq.com,大一,3938,31665,0.703,192.168.20.59,2023/04/21 16:10,https://www.91.org,700
1003938,192.168.111.173,xiaojiawei@qq.com,大一,3939,26705,0.2081,192.168.230.211,2023/04/21 16:18,http://www.7.net,700
1003939,192.168.227.193,xiaojiawei@qq.com,大二,3940,33970,0.7256,192.168.254.84,2023/04/21 17:09,http://www.36.net,700
1003940,192.168.207.237,xiaojiawei@qq.com,大二,3941,26793,0.9207,192.168.245.161,2023/04/21 16:10,https://49.cn,700
1003941,192.168.148.170,xiaojiawei@qq.com,大三,3942,17308,0.0522,192.168.34.140,2023/04/21 17:36,https://www.20.com,700
1003942,192.168.24.41,xiaojiawei@qq.com,大三,3943,31855,0.3822,192.168.46.225,2023/04/21 16:40,https://42.org,700
1003943,192.168.42.10,xiaojiawei@qq.com,大三,3944,34458,0.7431,192.168.118.14,2023/04/21 18:18,https://82.com,700
1003944,192.168.63.168,xiaojiawei@qq.com,大二,3945,12184,0.447,192.168.211.44,2023/04/21 16:48,https://www.51.net,700
1003945,192.168.138.151,xiaojiawei@qq.com,大三,3946,47623,0.7516,192.168.200.129,2023/04/21 16:59,https://54.net,700
1003946,192.168.78.207,xiaojiawei@qq.com,大二,3947,13531,0.8875,192.168.194.31,2023/04/21 18:02,https://www.38.net,700
1003947,192.168.5.65,xiaojiawei@qq.com,大三,3948,63525,0.3291,192.168.218.200,2023/04/21 17:53,http://62.com,700
1003948,192.168.222.244,xiaojiawei@qq.com,大三,3949,21723,0.8927,192.168.42.24,2023/04/21 18:33,http://www.41.org,700
1003949,192.168.150.130,xiaojiawei@qq.com,大三,3950,55690,0.2827,192.168.15.18,2023/04/21 16:52,https://34.com,700
1003950,192.168.226.124,xiaojiawei@qq.com,大二,3951,43232,0.1247,192.168.83.217,2023/04/21 17:05,https://19.org,700
1003951,192.168.169.221,xiaojiawei@qq.com,大三,3952,17597,0.5531,192.168.70.167,2023/04/21 18:47,https://www.95.net,700
1003952,192.168.211.95,xiaojiawei@qq.com,大一,3953,64820,0.9424,192.168.81.186,2023/04/21 16:30,http://41.com,700
1003953,192.168.155.4,xiaojiawei@qq.com,大三,3954,37534,0.6839,192.168.169.175,2023/04/21 17:08,http://84.org,700
1003954,192.168.98.241,xiaojiawei@qq.com,大一,3955,10228,0.9635,192.168.204.253,2023/04/21 16:36,https://www.95.net,700
1003955,192.168.91.184,xiaojiawei@qq.com,大三,3956,56834,0.0052,192.168.26.61,2023/04/21 17:48,https://www.29.org,700
1003956,192.168.175.64,xiaojiawei@qq.com,大一,3957,17753,0.0044,192.168.134.244,2023/04/21 18:37,http://www.81.org,700
1003957,192.168.119.133,xiaojiawei@qq.com,大一,3958,12505,0.9978,192.168.98.132,2023/04/21 16:01,http://www.54.com,700
1003958,192.168.162.132,xiaojiawei@qq.com,大二,3959,18808,0.1988,192.168.177.44,2023/04/21 18:45,http://48.com,700
1003959,192.168.69.110,xiaojiawei@qq.com,大四,3960,54131,0.416,192.168.96.223,2023/04/21 18:58,https://63.com,700
1003960,192.168.35.180,xiaojiawei@qq.com,大二,3961,60173,0.5732,192.168.110.166,2023/04/21 18:30,https://93.cn,700
1003961,192.168.101.147,xiaojiawei@qq.com,大一,3962,59939,0.0015,192.168.33.59,2023/04/21 17:46,http://94.com,700
1003962,192.168.13.37,xiaojiawei@qq.com,大二,3963,62902,0.8497,192.168.200.150,2023/04/21 16:42,https://66.net,700
1003963,192.168.96.94,xiaojiawei@qq.com,大四,3964,49103,0.5482,192.168.19.156,2023/04/21 16:22,http://48.net,700
1003964,192.168.229.136,xiaojiawei@qq.com,大三,3965,32207,0.3704,192.168.159.0,2023/04/21 17:28,https://69.cn,700
1003965,192.168.223.56,xiaojiawei@qq.com,大二,3966,47737,0.5047,192.168.17.180,2023/04/21 17:35,https://97.org,700
1003966,192.168.117.171,xiaojiawei@qq.com,大三,3967,60069,0.1453,192.168.47.179,2023/04/21 17:50,https://83.org,700
1003967,192.168.183.179,xiaojiawei@qq.com,大四,3968,17216,0.9052,192.168.237.19,2023/04/21 17:06,http://21.cn,700
1003968,192.168.217.211,xiaojiawei@qq.com,大四,3969,24242,0.4797,192.168.68.6,2023/04/21 17:20,https://www.53.cn,700
1003969,192.168.47.16,xiaojiawei@qq.com,大四,3970,52746,0.758,192.168.221.248,2023/04/21 18:33,https://www.3.com,700
1003970,192.168.248.184,xiaojiawei@qq.com,大一,3971,45717,0.8203,192.168.122.145,2023/04/21 17:41,https://88.org,700
1003971,192.168.142.88,xiaojiawei@qq.com,大二,3972,36675,0.365,192.168.26.26,2023/04/21 16:06,http://www.17.com,700
1003972,192.168.43.214,xiaojiawei@qq.com,大一,3973,21922,0.9518,192.168.203.40,2023/04/21 16:20,http://30.cn,700
1003973,192.168.207.32,xiaojiawei@qq.com,大四,3974,35170,0.3099,192.168.74.139,2023/04/21 18:54,http://www.22.org,700
1003974,192.168.143.170,xiaojiawei@qq.com,大四,3975,61210,0.4048,192.168.127.39,2023/04/21 16:17,https://www.28.org,700
1003975,192.168.142.142,xiaojiawei@qq.com,大二,3976,41783,0.9794,192.168.69.99,2023/04/21 16:28,https://50.cn,700
1003976,192.168.64.214,xiaojiawei@qq.com,大三,3977,18630,0.5902,192.168.194.197,2023/04/21 16:11,https://38.org,700
1003977,192.168.254.81,xiaojiawei@qq.com,大二,3978,18374,0.2322,192.168.5.72,2023/04/21 17:13,http://www.6.org,700
1003978,192.168.235.241,xiaojiawei@qq.com,大三,3979,10575,0.1062,192.168.158.63,2023/04/21 16:10,http://www.3.cn,700
1003979,192.168.195.128,xiaojiawei@qq.com,大四,3980,60653,0.4588,192.168.73.8,2023/04/21 17:11,https://www.9.com,700
1003980,192.168.70.196,xiaojiawei@qq.com,大四,3981,29422,0.9157,192.168.35.106,2023/04/21 16:43,http://www.44.org,700
1003981,192.168.97.216,xiaojiawei@qq.com,大一,3982,21458,0.4661,192.168.112.240,2023/04/21 17:06,http://www.8.org,700
1003982,192.168.183.219,xiaojiawei@qq.com,大四,3983,22891,0.3915,192.168.188.58,2023/04/21 16:33,http://78.net,700
1003983,192.168.145.105,xiaojiawei@qq.com,大一,3984,39253,0.0273,192.168.89.106,2023/04/21 17:16,https://www.60.cn,700
1003984,192.168.255.104,xiaojiawei@qq.com,大三,3985,36314,0.7901,192.168.67.42,2023/04/21 17:11,http://24.org,700
1003985,192.168.182.228,xiaojiawei@qq.com,大一,3986,60408,0.8731,192.168.236.81,2023/04/21 16:14,http://www.62.org,700
1003986,192.168.157.56,xiaojiawei@qq.com,大三,3987,51433,0.8618,192.168.224.236,2023/04/21 16:48,https://81.org,700
1003987,192.168.121.128,xiaojiawei@qq.com,大一,3988,15587,0.7952,192.168.209.66,2023/04/21 18:51,https://26.com,700
1003988,192.168.101.220,xiaojiawei@qq.com,大一,3989,56711,0.5024,192.168.86.97,2023/04/21 18:51,https://10.cn,700
1003989,192.168.128.24,xiaojiawei@qq.com,大三,3990,28136,0.7556,192.168.79.175,2023/04/21 17:40,https://www.74.cn,700
1003990,192.168.6.160,xiaojiawei@qq.com,大二,3991,64374,0.534,192.168.235.186,2023/04/21 18:19,https://24.net,700
1003991,192.168.211.157,xiaojiawei@qq.com,大一,3992,16600,0.6041,192.168.174.92,2023/04/21 16:37,https://www.47.net,700
1003992,192.168.93.12,xiaojiawei@qq.com,大一,3993,42970,0.4059,192.168.201.234,2023/04/21 17:02,https://www.26.com,700
1003993,192.168.190.147,xiaojiawei@qq.com,大三,3994,61660,0.9654,192.168.115.116,2023/04/21 18:20,https://www.92.org,700
1003994,192.168.70.125,xiaojiawei@qq.com,大四,3995,54483,0.0968,192.168.229.217,2023/04/21 16:50,https://www.28.org,700
1003995,192.168.132.160,xiaojiawei@qq.com,大四,3996,62650,0.9098,192.168.100.18,2023/04/21 16:54,https://19.net,700
1003996,192.168.186.121,xiaojiawei@qq.com,大二,3997,22250,0.3942,192.168.255.248,2023/04/21 17:19,https://www.52.cn,700
1003997,192.168.120.248,xiaojiawei@qq.com,大四,3998,11770,0.0609,192.168.231.210,2023/04/21 17:07,https://74.net,700
1003998,192.168.125.164,xiaojiawei@qq.com,大二,3999,56247,0.6608,192.168.142.92,2023/04/21 16:18,https://www.66.com,700
1003999,192.168.220.86,xiaojiawei@qq.com,大三,4000,10072,0.2927,192.168.53.196,2023/04/21 16:32,https://www.50.org,700
1004000,192.168.115.140,xiaojiawei@qq.com,大二,4001,61028,0.2574,192.168.116.113,2023/04/21 16:32,https://www.30.org,700
1004001,192.168.41.203,xiaojiawei@qq.com,大四,4002,55074,0.9818,192.168.248.237,2023/04/21 16:31,https://2.net,700
1004002,192.168.147.87,xiaojiawei@qq.com,大一,4003,15664,0.2635,192.168.4.217,2023/04/21 17:24,http://18.org,700
1004003,192.168.38.171,xiaojiawei@qq.com,大一,4004,58630,0.61,192.168.15.79,2023/04/21 17:57,https://73.cn,700
1004004,192.168.103.0,xiaojiawei@qq.com,大二,4005,13461,0.5989,192.168.207.252,2023/04/21 16:19,http://www.37.org,700
1004005,192.168.76.207,xiaojiawei@qq.com,大三,4006,56488,0.1647,192.168.63.78,2023/04/21 17:49,http://www.62.com,700
1004006,192.168.58.210,xiaojiawei@qq.com,大三,4007,13265,0.0124,192.168.215.197,2023/04/21 16:43,https://90.cn,700
1004007,192.168.149.28,xiaojiawei@qq.com,大三,4008,25537,0.0216,192.168.207.85,2023/04/21 17:20,http://55.com,700
1004008,192.168.153.86,xiaojiawei@qq.com,大一,4009,44608,0.3936,192.168.118.133,2023/04/21 18:36,http://www.90.cn,700
1004009,192.168.141.149,xiaojiawei@qq.com,大三,4010,36614,0.3114,192.168.224.77,2023/04/21 18:26,http://95.org,700
1004010,192.168.14.109,xiaojiawei@qq.com,大一,4011,14943,0.0477,192.168.245.12,2023/04/21 18:40,https://www.60.com,700
1004011,192.168.85.216,xiaojiawei@qq.com,大四,4012,59757,0.8376,192.168.40.119,2023/04/21 18:03,https://13.org,700
1004012,192.168.159.59,xiaojiawei@qq.com,大三,4013,20717,0.1572,192.168.243.153,2023/04/21 18:04,https://91.com,700
1004013,192.168.244.151,xiaojiawei@qq.com,大三,4014,56501,0.9424,192.168.83.31,2023/04/21 16:23,https://87.net,700
1004014,192.168.28.153,xiaojiawei@qq.com,大三,4015,63509,0.6028,192.168.56.132,2023/04/21 18:28,https://18.com,700
1004015,192.168.31.5,xiaojiawei@qq.com,大三,4016,13173,0.8083,192.168.11.145,2023/04/21 16:36,http://46.cn,700
1004016,192.168.30.19,xiaojiawei@qq.com,大四,4017,58172,0.476,192.168.68.173,2023/04/21 16:25,http://www.94.org,700
1004017,192.168.139.4,xiaojiawei@qq.com,大二,4018,50959,0.7035,192.168.47.222,2023/04/21 18:22,http://www.75.com,700
1004018,192.168.76.109,xiaojiawei@qq.com,大一,4019,33347,0.1062,192.168.75.193,2023/04/21 16:18,https://www.38.org,700
1004019,192.168.91.202,xiaojiawei@qq.com,大三,4020,52802,0.2423,192.168.53.10,2023/04/21 17:15,https://www.85.com,700
1004020,192.168.136.20,xiaojiawei@qq.com,大四,4021,64569,0.9899,192.168.15.98,2023/04/21 16:12,https://76.com,700
1004021,192.168.91.17,xiaojiawei@qq.com,大二,4022,49698,0.1696,192.168.119.231,2023/04/21 16:43,https://11.cn,700
1004022,192.168.88.148,xiaojiawei@qq.com,大二,4023,41591,0.8608,192.168.229.252,2023/04/21 16:21,http://81.org,700
1004023,192.168.3.252,xiaojiawei@qq.com,大二,4024,62043,0.1642,192.168.142.177,2023/04/21 18:34,http://50.org,700
1004024,192.168.175.43,xiaojiawei@qq.com,大一,4025,36245,0.775,192.168.180.254,2023/04/21 16:15,http://6.net,700
1004025,192.168.192.27,xiaojiawei@qq.com,大一,4026,31152,0.4751,192.168.171.174,2023/04/21 17:01,http://www.15.org,700
1004026,192.168.54.236,xiaojiawei@qq.com,大一,4027,47179,0.5973,192.168.184.202,2023/04/21 17:50,http://88.cn,700
1004027,192.168.68.153,xiaojiawei@qq.com,大三,4028,59335,0.6,192.168.208.100,2023/04/21 17:54,http://www.60.net,700
1004028,192.168.75.144,xiaojiawei@qq.com,大二,4029,32569,0.9817,192.168.224.193,2023/04/21 18:39,http://75.org,700
1004029,192.168.48.169,xiaojiawei@qq.com,大四,4030,37949,0.054,192.168.26.196,2023/04/21 17:06,http://53.net,700
1004030,192.168.88.59,xiaojiawei@qq.com,大四,4031,47018,0.775,192.168.214.211,2023/04/21 17:09,https://www.92.net,700
1004031,192.168.155.114,xiaojiawei@qq.com,大三,4032,28766,0.0976,192.168.155.61,2023/04/21 16:37,http://49.org,700
1004032,192.168.239.94,xiaojiawei@qq.com,大一,4033,26551,0.824,192.168.84.146,2023/04/21 17:22,http://28.net,700
1004033,192.168.195.41,xiaojiawei@qq.com,大一,4034,22930,0.0824,192.168.93.133,2023/04/21 18:56,http://www.34.com,700
1004034,192.168.164.206,xiaojiawei@qq.com,大二,4035,51499,0.6604,192.168.200.173,2023/04/21 18:18,http://7.net,700
1004035,192.168.147.65,xiaojiawei@qq.com,大一,4036,34562,0.7541,192.168.45.200,2023/04/21 17:55,http://84.net,700
1004036,192.168.58.104,xiaojiawei@qq.com,大二,4037,43775,0.8103,192.168.244.142,2023/04/21 16:02,http://www.20.com,700
1004037,192.168.228.190,xiaojiawei@qq.com,大四,4038,26771,0.7527,192.168.103.78,2023/04/21 16:09,https://www.100.net,700
1004038,192.168.197.70,xiaojiawei@qq.com,大四,4039,26060,0.566,192.168.69.12,2023/04/21 16:07,http://www.62.org,700
1004039,192.168.103.221,xiaojiawei@qq.com,大一,4040,23517,0.4894,192.168.218.227,2023/04/21 18:05,https://www.85.net,700
1004040,192.168.215.218,xiaojiawei@qq.com,大一,4041,42544,0.8384,192.168.158.159,2023/04/21 16:01,http://89.cn,700
1004041,192.168.23.142,xiaojiawei@qq.com,大三,4042,12428,0.2566,192.168.71.117,2023/04/21 18:48,https://www.23.cn,700
1004042,192.168.170.175,xiaojiawei@qq.com,大二,4043,20573,0.9949,192.168.46.199,2023/04/21 16:49,http://75.net,700
1004043,192.168.226.160,xiaojiawei@qq.com,大三,4044,39342,0.4823,192.168.94.250,2023/04/21 17:36,http://39.net,700
1004044,192.168.247.246,xiaojiawei@qq.com,大三,4045,41046,0.2826,192.168.170.95,2023/04/21 17:27,http://www.18.org,700
1004045,192.168.92.214,xiaojiawei@qq.com,大二,4046,53833,0.54,192.168.147.112,2023/04/21 16:22,http://www.66.org,700
1004046,192.168.123.123,xiaojiawei@qq.com,大二,4047,47131,0.0555,192.168.65.82,2023/04/21 17:32,http://70.org,700
1004047,192.168.171.132,xiaojiawei@qq.com,大三,4048,33785,0.7853,192.168.255.98,2023/04/21 17:09,https://www.36.net,700
1004048,192.168.251.159,xiaojiawei@qq.com,大一,4049,19388,0.7752,192.168.11.152,2023/04/21 17:54,http://www.3.cn,700
1004049,192.168.167.152,xiaojiawei@qq.com,大三,4050,65296,0.9496,192.168.226.184,2023/04/21 16:47,https://www.58.com,700
1004050,192.168.235.121,xiaojiawei@qq.com,大四,4051,15978,0.8509,192.168.218.122,2023/04/21 17:37,http://www.87.com,700
1004051,192.168.213.114,xiaojiawei@qq.com,大一,4052,63917,0.7401,192.168.69.197,2023/04/21 17:29,https://16.com,700
1004052,192.168.126.169,xiaojiawei@qq.com,大三,4053,22928,0.1752,192.168.227.234,2023/04/21 18:13,https://www.49.net,700
1004053,192.168.172.41,xiaojiawei@qq.com,大二,4054,56713,0.8365,192.168.21.183,2023/04/21 17:20,https://www.38.com,700
1004054,192.168.208.99,xiaojiawei@qq.com,大二,4055,40346,0.3398,192.168.242.197,2023/04/21 18:29,http://www.8.cn,700
1004055,192.168.183.202,xiaojiawei@qq.com,大一,4056,23077,0.4599,192.168.5.128,2023/04/21 18:23,https://www.52.com,700
1004056,192.168.68.120,xiaojiawei@qq.com,大四,4057,43924,0.5056,192.168.179.225,2023/04/21 18:45,http://www.79.org,700
1004057,192.168.103.72,xiaojiawei@qq.com,大三,4058,64752,0.0901,192.168.17.224,2023/04/21 17:39,https://www.23.cn,700
1004058,192.168.178.208,xiaojiawei@qq.com,大四,4059,40041,0.7991,192.168.93.251,2023/04/21 16:48,https://7.com,700
1004059,192.168.224.110,xiaojiawei@qq.com,大三,4060,34494,0.169,192.168.104.205,2023/04/21 16:38,http://84.com,700
1004060,192.168.175.71,xiaojiawei@qq.com,大一,4061,61936,0.1199,192.168.59.106,2023/04/21 16:38,https://96.org,700
1004061,192.168.121.220,xiaojiawei@qq.com,大四,4062,40231,0.568,192.168.184.155,2023/04/21 17:49,http://www.63.org,700
1004062,192.168.162.103,xiaojiawei@qq.com,大二,4063,63666,0.5728,192.168.43.63,2023/04/21 17:29,http://48.org,700
1004063,192.168.97.38,xiaojiawei@qq.com,大一,4064,48978,0.0732,192.168.216.133,2023/04/21 16:06,https://83.org,700
1004064,192.168.239.46,xiaojiawei@qq.com,大四,4065,17358,0.9569,192.168.119.61,2023/04/21 18:37,https://35.cn,700
1004065,192.168.72.241,xiaojiawei@qq.com,大三,4066,58578,0.4118,192.168.127.155,2023/04/21 18:18,http://100.com,700
1004066,192.168.60.78,xiaojiawei@qq.com,大三,4067,19308,0.0999,192.168.17.183,2023/04/21 16:24,https://79.net,700
1004067,192.168.177.113,xiaojiawei@qq.com,大三,4068,40621,0.2046,192.168.179.67,2023/04/21 17:35,https://86.cn,700
1004068,192.168.177.6,xiaojiawei@qq.com,大四,4069,47841,0.0679,192.168.89.215,2023/04/21 17:01,http://23.com,700
1004069,192.168.207.181,xiaojiawei@qq.com,大四,4070,62230,0.6748,192.168.188.195,2023/04/21 18:48,http://24.net,700
1004070,192.168.148.172,xiaojiawei@qq.com,大一,4071,53206,0.0329,192.168.55.2,2023/04/21 17:32,http://67.cn,700
1004071,192.168.2.244,xiaojiawei@qq.com,大三,4072,41354,0.2442,192.168.105.229,2023/04/21 18:40,http://29.org,700
1004072,192.168.109.142,xiaojiawei@qq.com,大三,4073,41903,0.6287,192.168.252.141,2023/04/21 17:54,https://www.99.com,700
1004073,192.168.232.135,xiaojiawei@qq.com,大三,4074,26783,0.3,192.168.19.26,2023/04/21 16:13,https://7.net,700
1004074,192.168.224.98,xiaojiawei@qq.com,大一,4075,34526,0.4337,192.168.108.160,2023/04/21 17:14,https://www.7.cn,700
1004075,192.168.147.40,xiaojiawei@qq.com,大三,4076,19906,0.7611,192.168.46.167,2023/04/21 16:21,https://www.68.com,700
1004076,192.168.69.92,xiaojiawei@qq.com,大一,4077,17268,0.2393,192.168.12.14,2023/04/21 17:29,https://www.25.cn,700
1004077,192.168.203.86,xiaojiawei@qq.com,大一,4078,10500,0.6499,192.168.7.148,2023/04/21 17:19,http://www.13.cn,700
1004078,192.168.152.181,xiaojiawei@qq.com,大三,4079,30689,0.7548,192.168.31.195,2023/04/21 16:01,http://74.com,700
1004079,192.168.24.232,xiaojiawei@qq.com,大二,4080,25985,0.4033,192.168.138.92,2023/04/21 16:43,http://51.net,700
